File Path	Predicted Class	Predicted Value
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__186_1308073648738_C.wav	normal	1.811964511871338
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201102081033.wav	normal	2.083775043487549
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__171_1307971016233_F.wav	normal	1.7824985980987549
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106212102.wav	normal	0.27679145336151123
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__262_1309355283807_B.wav	normal	1.8544543981552124
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__149_1306776016110_C.wav	normal	2.6577277183532715
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103170122.wav	normal	2.6964242458343506
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__172_1307971284351_D.wav	normal	2.519540548324585
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__150_1306776340746_D.wav	normal	1.7877204418182373
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__209_1308162216750_C.wav	extrastole	2.0689876079559326
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106171155.wav	artifact	0.48494067788124084
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__148_1306768801551_C.wav	normal	2.0654289722442627
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__152_1306779561195_D1.wav	normal	1.9584619998931885
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103200518.wav	normal	2.286533832550049
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__209_1308162216750_B.wav	normal	1.8516336679458618
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__171_1307971016233_C.wav	murmur	1.3584678173065186
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__179_1307990076841_D1.wav	normal	2.6906213760375977
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__201_1308144942432_B.wav	normal	2.0072736740112305
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__109_1305653646620_B.wav	extrastole	2.9083995819091797
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106170857.wav	artifact	-0.007355887908488512
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__264_1309356143724_A.wav	normal	2.8704135417938232
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__148_1306768801551_A.wav	normal	2.5787415504455566
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__231_1308748318393_B.wav	normal	1.8733524084091187
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106010807.wav	artifact	0.0508682020008564
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__231_1308748318393_C.wav	normal	3.102609395980835
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__154_1306935608852_D1.wav	normal	2.1903984546661377
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__109_1305653972028_D.wav	normal	1.9595481157302856
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__141_1306520154450_D.wav	murmur	1.5893787145614624
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106150614.wav	murmur	0.8166694641113281
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__216_1308245839516_B1.wav	normal	2.670078992843628
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__176_1307988171173_C1.wav	normal	1.3484125137329102
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222225.wav	normal	1.7432070970535278
